total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,time_signature_num,time_signature_den,Grade
270,175,95,253,174,79,30,1,1,0,0,0,0,8.199074074074074,4.251428571428572,2.3473684210526318,0,0,0,5.666666666666667,3.0,0,7.333333333333334,5.666666666666667,2.0,6.333333333333333,5.6,2.0,11.34757834757835,7.475,8.6,0,0,0,8,3,0,13,8,2,13,10,2,34,20,22,3.3,3.0,4.25,3.4523809523809526,0,0,0,0,0,0,0,0,10.190909090909091,3.0,4.25,12.857142857142858,0,0,0,0,0,0,0,0,155,59,9,120,21,0,95,6,0,87,1,0,10.425806451612903,6.372881355932203,5.888888888888889,11.908333333333333,8.523809523809524,0,12.936842105263159,9.833333333333334,0,13.298850574712644,14.0,0,0,0,0,0,0,0,0,0,0,1,146,1,3,0,0,5,21,37,1,5,0,0.0,0.019762845849802372,0.08695652173913043,0.7233201581027668,0.007905138339920948,0.03162055335968379,0.0,0.0,0.0,0.005747126436781609,0.8390804597701149,0.005747126436781609,0.017241379310344827,0.0,0.0,0.06329113924050633,0.26582278481012656,0.46835443037974683,0.012658227848101266,0.06329113924050633,0.0,3,4,5
16,7,9,7,0,7,2,0,0,0,0,0,0,10.11111111111111,3.2857142857142856,4.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,3.0,8.0,2.5,3.25,0,4.5,0,0,4.5,0,0,0,3.0,8.0,11.333333333333334,5.5,0,11.5,0,0,15.0,0,0,8,3,5,7,0,5,5,0,0,5,0,0,11.375,5.666666666666667,8.0,12.142857142857142,0,8.0,13.8,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,4,4,4
108,88,20,102,82,20,17,2,1,1,1,0,1,3.3846153846153846,2.4204545454545454,2.85,0,0,0,9.0,0,0,9.0,9.0,0,5.833333333333333,6.333333333333333,4.0,5.098901098901098,5.0,3.8928571428571432,0,0,0,9,0,0,9,9,0,9,9,4,12,11,8,5.536585365853658,3.8333333333333335,0,3.5,0,0,0,0,0,0,0,0,5.536585365853658,3.8333333333333335,0,6.0,0,0,0,0,0,0,0,0,30,13,4,5,4,1,2,1,0,2,1,0,6.833333333333333,6.769230769230769,6.25,9.6,8.75,8.0,12.0,11.0,0,12.0,11.0,0,0,0,0,0,0,0,0,1,1,21,57,0,0,0,5,0,2,11,0,0,0,0.058823529411764705,0.00980392156862745,0.22549019607843138,0.6666666666666666,0.0,0.0,0.0,0.012195121951219513,0.012195121951219513,0.25609756097560976,0.6951219512195121,0.0,0.0,0.0,0.25,0.0,0.1,0.55,0.0,0.0,0.0,4,4,4
479,235,244,264,184,80,3,67,44,23,2,2,0,12.042296072507552,4.068085106382979,4.377049180327869,0,0,0,8.0,0,0,5.666666666666666,5.666666666666667,13.0,6.333333333333333,4.4,7.833333333333333,10.037433155080217,7.526153846153847,8.049999999999999,0,0,0,8,0,0,10,8,13,12,8,14,29,20,20,2.38,3.2941176470588234,4.86,3.159235668789809,0,2.7857142857142856,3.299319727891157,0,0,0,0,0,11.48,3.2941176470588234,4.86,15.19108280254777,0,4.571428571428571,13.489795918367347,0,0,0,0,0,259,109,103,232,15,11,222,5,9,213,5,8,14.76061776061776,6.394495412844036,6.271844660194175,15.745689655172415,8.666666666666666,11.272727272727273,16.094594594594593,10.0,12.0,16.3943661971831,10.0,12.375,0,0,0,0,0,0,0,0,6,134,0,44,0,0,0,0,16,44,8,0,0,0.0,0.022727272727272728,0.5681818181818182,0.16666666666666666,0.19696969696969696,0.0,0.0,0.0,0.03260869565217391,0.7282608695652174,0.0,0.2391304347826087,0.0,0.0,0.0,0.0,0.2,0.55,0.1,0.0,0.0,4,4,6
724,317,407,536,257,279,1,184,101,83,0,0,0,9.908108108108108,3.807570977917981,3.1744471744471743,0,0,0,11.0,0,0,9.666666666666668,3.0,3.0,8.866666666666665,4.333333333333333,3.0,7.901149425287357,4.076923076923077,5.912280701754386,0,0,0,11,0,0,15,3,3,16,6,4,23,9,16,2.8374384236453203,5.05,4.274193548387097,4.298804780876494,0,3.0,4.633333333333335,0,0,0,0,0,10.556650246305418,5.05,4.274193548387097,10.836653386454183,0,5.0,14.85,0,0,0,0,0,480,108,88,432,33,11,384,2,4,360,0,4,11.09375,6.546296296296297,6.045454545454546,11.618055555555555,8.06060606060606,9.909090909090908,12.0703125,9.0,13.25,12.275,0,13.25,0,0,0,0,0,0,0,17,143,79,6,0,0,0,7,51,185,31,0,0,0,0.04477611940298507,0.3619402985074627,0.4925373134328358,0.06902985074626866,0.0,0.0,0.0,0.06614785992217899,0.556420233463035,0.30739299610894943,0.023346303501945526,0.0,0.0,0.0,0.025089605734767026,0.1827956989247312,0.6630824372759857,0.1111111111111111,0.0,0.0,0.0,4,4,4
162,55,107,103,46,57,19,15,5,10,0,0,0,12.586776859504132,2.6363636363636362,3.074766355140187,0,0,0,19.0,0,0,13.0,0,2.0,12.333333333333332,4.0,2.0,8.637426900584797,4.2,5.333333333333334,0,0,0,19,0,0,19,0,2,19,4,2,22,8,13,5.5,5.125,4.34,3.49438202247191,3.0,0,4.222222222222222,0,0,0,0,0,7.25,5.125,4.34,14.651685393258427,5.0,0,12.333333333333334,0,0,0,0,0,107,12,25,104,3,1,98,1,0,98,1,0,14.009345794392523,6.25,5.92,14.26923076923077,8.666666666666666,8.0,14.653061224489797,10.0,0,14.653061224489797,10.0,0,0,0,0,0,0,0,0,1,1,11,21,0,0,0,0,0,8,49,0,0,0,0.009708737864077669,0.009708737864077669,0.18446601941747573,0.6796116504854369,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.2391304347826087,0.45652173913043476,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.8596491228070176,0.0,0.0,0.0,4,4,4
124,52,72,124,52,72,18,2,1,1,33,12,21,6.927710843373494,2.8076923076923075,2.4305555555555554,0,0,0,9.0,0,0,5.333333333333333,4.0,2.0,5.0,5.0,3.0,6.0210526315789465,4.636363636363636,3.9696969696969693,0,0,0,9,0,0,9,4,2,9,7,4,15,10,9,3.5217391304347827,0,0,0,0,0,0,0,0,0,0,0,7.942028985507246,0,0,0,0,0,0,0,0,0,0,0,61,5,2,39,1,0,35,0,0,25,0,0,8.672131147540984,6.2,6.0,10.307692307692308,8.0,0,10.571428571428571,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,15,54,0,0,0,0.0,0.008064516129032258,0.5403225806451613,0.43548387096774194,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.20833333333333334,0.75,0.0,0.0,0.0,2,4,0
131,69,62,35,25,10,2,1,1,0,0,0,0,12.0,6.63768115942029,3.7580645161290325,0,0,0,0,0,0,5.0,0,0,5.0,5.0,0,10.166666666666666,4.333333333333333,4.333333333333333,0,0,0,0,0,0,5,0,0,5,5,0,21,9,6,5.0,4.0,3.4615384615384617,2.5757575757575757,0,0,4.5396825396825395,0,0,0,0,0,5.0,4.0,3.4615384615384617,14.151515151515152,0,0,11.619047619047619,0,0,0,0,0,78,51,21,70,21,2,69,21,0,69,21,0,12.294871794871796,8.0,6.190476190476191,13.057142857142857,10.571428571428571,8.0,13.130434782608695,10.571428571428571,0,13.130434782608695,10.571428571428571,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,6,4,0,0,0,0.0,0.0,0.8857142857142857,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,3,4,2
1482,541,941,835,149,686,16,6,0,6,160,27,133,14.574669187145558,8.269870609981515,3.765143464399575,0,0,0,2.0,2.0,2.0,2.666666666666667,4.333333333333333,2.3333333333333335,4.0,3.6666666666666665,3.4,10.028571428571428,5.3809523809523805,5.974025974025974,0,0,0,2,2,2,4,6,3,8,6,6,27,13,16,3.237458193979933,6.956692913385827,6.183962264150943,5.090909090909091,3.4078014184397163,3.5316455696202533,4.762029746281722,5.888888888888888,0,4.797297297297297,0,0,13.307692307692308,6.956692913385827,6.183962264150943,14.318181818181818,5.815602836879433,6.063291139240507,14.94225721784777,15.666666666666666,0,17.33783783783784,0,0,1030,468,314,949,347,75,909,245,23,861,165,12,14.905825242718446,9.158119658119658,6.6050955414012735,15.633298208640674,10.221902017291066,8.666666666666666,15.969196919691969,11.146938775510204,10.173913043478262,16.357723577235774,12.187878787878788,11.25,0,0,0,0,0,0,0,0,0,3,141,5,0,0,0,0,8,59,618,0,0,0.0,0.0,0.013173652694610778,0.23952095808383234,0.7461077844311377,0.0,0.0,0.0,0.0,0.020134228187919462,0.9463087248322147,0.03355704697986577,0.0,0.0,0.0,0.0,0.011661807580174927,0.08600583090379009,0.9008746355685131,0.0,0.0,2,4,7
86,31,55,62,15,47,2,4,4,0,0,0,0,8.140350877192983,3.3548387096774195,2.418181818181818,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,2.0,2.0,6.777777777777777,4.4,3.6,0,0,0,0,0,0,2,0,2,3,2,2,16,8,6,5.352941176470588,2.875,4.875,2.8333333333333335,3.0,0,4.118279569892473,0,0,0,0,0,7.176470588235294,2.875,4.875,7.666666666666667,5.0,0,10.35483870967742,0,0,0,0,0,50,10,5,36,4,0,31,0,0,26,0,0,9.04,6.3,5.6,10.416666666666666,8.0,0,10.806451612903226,0,0,11.153846153846153,0,0,0,0,0,0,0,0,0,1,2,12,0,0,0,0,0,0,32,9,0,0,0,0.016129032258064516,0.03225806451612903,0.7096774193548387,0.14516129032258066,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6808510638297872,0.19148936170212766,0.0,0.0,0.0,4,4,1
400,162,238,265,69,196,16,11,3,8,0,0,0,13.245136186770427,6.425925925925926,2.9705882352941178,3.0,0,0,3.6666666666666665,0,3.0,4.6,4.0,4.333333333333333,7.857142857142856,4.333333333333333,5.133333333333334,9.98148148148148,4.611111111111111,6.824561403508771,3,0,0,5,0,3,8,4,7,22,6,10,28,11,17,1.8020833333333333,3.5730337078651684,4.115384615384615,3.3080357142857144,3.0,3.25,3.736111111111111,0,0,4.328125,0,0,14.4375,3.5730337078651684,4.115384615384615,11.973214285714286,5.0,5.5,10.875,0,0,20.625,0,0,250,120,29,232,65,20,222,30,4,200,27,4,13.536,7.625,8.275862068965518,14.086206896551724,9.323076923076924,9.6,14.36036036036036,10.866666666666667,16.0,14.95,11.074074074074074,16.0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,7,12,168,0,0,0,0.0,0.026415094339622643,0.30566037735849055,0.6339622641509434,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.061224489795918366,0.8571428571428571,0.0,0.0,0.0,4,4,6
450,225,225,450,225,225,9,256,128,128,0,0,0,7.964444444444444,2.382222222222222,2.382222222222222,2.0,2.0,2.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.0,3.0,4.0,3.666666666666667,3.666666666666667,10.0,7.666666666666666,7.666666666666666,2,2,2,3,3,3,6,5,5,8,7,7,26,19,19,8.0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,112,0,0,112,0,0,29,0,0,8.0,0,0,9.392857142857142,0,0,9.392857142857142,0,0,10.517241379310345,0,0,0,0,0,0,0,0,0,0,1,0,0,224,0,0,0,1,0,0,224,0,0,0.0,0.0044444444444444444,0.0,0.0,0.9955555555555555,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.9955555555555555,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0,0.9955555555555555,0.0,0.0,2,4,0
466,233,233,466,233,233,7,198,99,99,0,0,0,7.965665236051502,2.128755364806867,2.128755364806867,2.0,2.0,2.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.333333333333333,4.0,4.0,10.333333333333334,8.0,8.0,2,2,2,3,3,3,6,6,6,9,8,8,27,20,20,8.0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,116,0,0,116,0,0,15,0,0,8.0,0,0,9.137931034482758,0,0,9.137931034482758,0,0,10.066666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,232,0,0,0,1,0,0,232,0,0,0.0,0.004291845493562232,0.0,0.0,0.9957081545064378,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.9957081545064378,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.9957081545064378,0.0,0.0,2,4,0
42,0,42,42,0,42,14,0,0,0,34,0,34,1.7857142857142858,0,1.7857142857142858,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.3333333333333335,3.3333333333333335,0,3.3333333333333335,0,0,0,0,0,0,2,0,2,3,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,4,4,0
634,222,412,520,222,298,16,0,0,0,44,31,13,14.079268292682928,2.22972972972973,3.366504854368932,0,0,0,2.0,0,0,10.333333333333334,5.0,2.0,7.6,5.0,2.3333333333333335,9.971428571428572,4.333333333333333,5.5,0,0,0,2,0,0,15,5,2,16,7,3,25,9,13,1.1146496815286624,0,3.4047619047619047,4.03,0,3.4097222222222223,3.5531135531135525,0,0,0,0,0,14.671974522292993,0,3.4047619047619047,12.02,0,5.819444444444445,15.23076923076923,0,0,0,0,0,471,26,131,471,1,10,471,0,1,467,0,1,14.645435244161359,5.6923076923076925,6.129770992366412,14.645435244161359,8.0,8.2,14.645435244161359,0,10.0,14.693790149892934,0,10.0,0,0,0,0,0,0,0,2,57,30,65,2,0,0,0,2,32,107,145,0,0,0.0038461538461538464,0.11346153846153846,0.11923076923076924,0.33076923076923076,0.2826923076923077,0.0,0.0,0.009009009009009009,0.25675675675675674,0.13513513513513514,0.2927927927927928,0.009009009009009009,0.0,0.0,0.0,0.006711409395973154,0.10738255033557047,0.35906040268456374,0.4865771812080537,0.0,0.0,4,4,3
170,120,50,135,119,16,1,1,1,0,0,0,0,8.075,3.9583333333333335,3.32,0,0,0,0,0,0,4.0,4.0,0,5.666666666666667,5.666666666666667,2.0,6.541666666666667,4.803030303030302,3.4,0,0,0,0,0,0,4,4,0,8,8,2,16,11,6,6.083333333333333,3.0,3.5277777777777777,4.068181818181818,0,0,4.0,0,0,0,0,0,6.958333333333333,3.0,3.5277777777777777,8.715909090909092,0,0,10.0,0,0,0,0,0,109,39,13,69,6,0,42,1,0,38,0,0,8.577981651376147,5.743589743589744,5.384615384615385,10.072463768115941,8.166666666666666,0,11.404761904761905,9.0,0,11.657894736842104,0,0,0,0,0,0,0,0,0,0,1,2,116,0,0,0,0,3,7,6,0,0,0,0.0,0.02962962962962963,0.06666666666666667,0.9037037037037037,0.0,0.0,0.0,0.0,0.008403361344537815,0.01680672268907563,0.9747899159663865,0.0,0.0,0.0,0.0,0.1875,0.4375,0.375,0.0,0.0,0.0,4,4,4
300,176,124,300,176,124,10,197,111,86,0,0,0,16.718232044198896,4.6647727272727275,2.120967741935484,0,0,0,5.0,0,2.0,5.0,5.0,2.3333333333333335,13.8,5.0,3.0,12.318318318318319,7.628571428571431,8.746666666666668,0,0,0,5,0,2,5,5,3,26,5,5,34,19,23,2.477707006369427,0,0,0,0,0,0,0,0,0,0,0,17.96815286624204,0,0,0,0,0,0,0,0,0,0,0,180,132,4,157,24,4,154,0,3,139,0,2,16.81111111111111,5.545454545454546,10.75,18.503184713375795,8.0,10.75,18.707792207792206,0,11.666666666666666,19.755395683453237,0,13.0,0,0,0,0,0,0,0,0,0,4,164,8,0,0,0,6,19,85,14,0,0,0.0,0.02,0.07666666666666666,0.83,0.07333333333333333,0.0,0.0,0.0,0.0,0.022727272727272728,0.9318181818181818,0.045454545454545456,0.0,0.0,0.0,0.04838709677419355,0.1532258064516129,0.6854838709677419,0.11290322580645161,0.0,0.0,2,4,3
245,139,106,154,91,63,4,56,22,34,0,0,0,10.860927152317881,5.129496402877698,2.9056603773584904,0,0,0,8.0,0,0,9.0,8.0,5.0,9.2,8.0,3.6666666666666665,8.818181818181817,6.263736263736265,3.7777777777777777,0,0,0,8,0,0,13,8,5,17,8,5,22,15,8,4.410256410256411,4.117647058823529,3.413793103448276,3.6145833333333335,3.306451612903226,3.5,3.9111111111111097,0,0,4.027777777777778,0,0,10.615384615384615,4.117647058823529,3.413793103448276,10.604166666666666,5.612903225806452,6.0,12.688888888888888,0,0,13.11111111111111,0,0,141,72,24,122,49,2,105,13,0,94,12,0,11.48936170212766,7.847222222222222,5.875,12.270491803278688,8.795918367346939,8.0,12.961904761904762,11.0,0,13.425531914893616,11.166666666666666,0,0,0,0,0,0,0,0,0,6,79,3,0,0,0,0,13,44,3,0,0,0,0.0,0.12337662337662338,0.7987012987012987,0.03896103896103896,0.0,0.0,0.0,0.0,0.06593406593406594,0.8681318681318682,0.03296703296703297,0.0,0.0,0.0,0.0,0.20634920634920634,0.6984126984126984,0.047619047619047616,0.0,0.0,0.0,3,4,6
166,94,72,166,94,72,30,22,8,14,0,0,0,9.313725490196079,3.5851063829787235,2.3194444444444446,0,0,0,6.0,3.0,0,4.666666666666667,2.3333333333333335,2.0,6.133333333333334,3.6666666666666665,2.3333333333333335,7.727272727272727,4.615384615384615,4.5636363636363635,0,0,0,6,3,0,8,3,2,12,6,3,20,11,10,4.02970297029703,0,0,0,0,0,0,0,0,0,0,0,9.475247524752476,0,0,0,0,0,0,0,0,0,0,0,92,20,2,74,2,1,55,1,1,41,1,1,9.956521739130435,5.95,8.5,10.797297297297296,9.0,10.0,11.763636363636364,10.0,10.0,12.707317073170731,10.0,10.0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,11,40,7,0,0,0.0,0.0,0.06626506024096386,0.8012048192771084,0.04216867469879518,0.0,0.0,0.0,0.0,0.0,0.9893617021276596,0.0,0.0,0.0,0.0,0.0,0.1527777777777778,0.5555555555555556,0.09722222222222222,0.0,0.0,6,8,1
466,233,233,466,233,233,7,198,99,99,0,0,0,7.965665236051502,2.128755364806867,2.128755364806867,2.0,2.0,2.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,4.333333333333333,4.0,4.0,10.333333333333334,8.0,8.0,2,2,2,3,3,3,6,6,6,9,8,8,27,20,20,8.0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,116,0,0,116,0,0,15,0,0,8.0,0,0,9.137931034482758,0,0,9.137931034482758,0,0,10.066666666666666,0,0,0,0,0,0,0,0,0,0,1,0,0,232,0,0,0,1,0,0,232,0,0,0.0,0.004291845493562232,0.0,0.0,0.9957081545064378,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.9957081545064378,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.9957081545064378,0.0,0.0,2,4,0
879,468,411,786,450,336,19,18,6,12,144,87,57,11.955752212389381,4.344017094017094,2.54014598540146,9.0,0,0,7.0,4.0,2.0,7.466666666666666,4.166666666666666,2.3333333333333335,6.555555555555555,3.8,2.666666666666667,10.005128205128203,6.075098814229249,5.600000000000001,9,0,0,10,4,2,14,7,3,14,7,4,26,15,14,3.0709219858156027,8.0,3.238095238095238,3.488372093023256,3.0,3.8,3.6842105263157903,0,2.6666666666666665,4.166666666666667,0,0,11.354609929078014,8.0,3.238095238095238,15.069767441860465,5.0,6.6,15.947368421052632,0,6.0,13.666666666666666,0,0,540,192,28,470,40,5,412,23,1,390,12,1,12.36111111111111,6.291666666666667,6.392857142857143,13.3,9.2,9.0,14.04611650485437,10.08695652173913,13.0,14.330769230769231,11.083333333333334,13.0,0,0,0,0,0,0,0,0,15,33,402,0,0,0,0,9,55,204,40,0,0,0.0,0.030534351145038167,0.11195928753180662,0.7709923664122137,0.05089058524173028,0.0,0.0,0.0,0.03333333333333333,0.07333333333333333,0.8933333333333333,0.0,0.0,0.0,0.0,0.026785714285714284,0.1636904761904762,0.6071428571428571,0.11904761904761904,0.0,0.0,4,4,4
259,140,119,229,133,96,25,0,0,0,120,69,51,11.836477987421384,2.857142857142857,3.5294117647058822,0,0,17.0,3.6666666666666665,5.0,11.666666666666666,5.571428571428571,5.333333333333333,9.6,8.600000000000001,4.266666666666667,9.964285714285714,12.275362318840578,7.367724867724868,9.881773399014778,0,0,17,5,5,17,12,9,17,28,9,21,38,19,31,4.5,3.0,4.434782608695652,4.0,3.5,0,3.1666666666666665,3.111111111111111,0,3.3125,0,0,10.855555555555556,3.0,4.434782608695652,11.173913043478262,6.0,0,19.166666666666668,7.333333333333333,0,15.8125,0,0,155,17,31,125,4,8,116,4,5,100,4,4,12.083870967741936,7.0588235294117645,6.741935483870968,13.456,11.5,10.125,13.879310344827585,11.5,11.4,14.66,11.5,12.0,0,0,0,0,0,0,0,0,1,130,0,0,0,0,0,2,87,0,0,0,0,0.0,0.013100436681222707,0.9475982532751092,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.9774436090225563,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.90625,0.0,0.0,0.0,0.0,6,4,4
207,95,112,143,31,112,1,0,0,0,0,0,0,10.082758620689654,4.494736842105263,2.6964285714285716,0,0,0,12.0,0,0,8.333333333333334,0,3.0,7.333333333333333,0,3.0,7.151515151515151,2.0,4.666666666666666,0,0,0,12,0,0,12,0,3,13,0,4,18,2,10,2.1794871794871793,2.8225806451612905,0,3.83125,3.25,0,2.5,0,0,0,0,0,12.205128205128204,2.8225806451612905,0,9.925,5.5,0,16.0,0,0,0,0,0,128,62,9,116,0,1,101,0,0,92,0,0,11.0390625,5.403225806451613,5.777777777777778,11.543103448275861,0,8.0,12.069306930693068,0,0,12.369565217391305,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,6,54,36,0,0,0,0.0,0.0979020979020979,0.5384615384615384,0.2517482517482518,0.0,0.0,0.0,0.0,0.25806451612903225,0.7419354838709677,0.0,0.0,0.0,0.0,0.0,0.05357142857142857,0.48214285714285715,0.32142857142857145,0.0,0.0,0.0,4,4,2
133,38,95,113,20,93,18,0,0,0,51,7,44,8.36,4.052631578947368,1.7894736842105263,0,0,0,0,0,0,2.0,2.0,2.0,3.0,2.3333333333333335,2.0,7.03030303030303,5.095238095238096,3.8666666666666667,0,0,0,0,0,0,2,2,2,4,3,2,18,12,7,5.5,3.0,6.0,2.6666666666666665,2.7777777777777777,0,3.562091503267977,0,0,0,0,0,6.95,3.0,6.0,9.363636363636363,4.555555555555555,0,10.627450980392156,0,0,0,0,0,101,16,6,77,1,0,66,1,0,48,0,0,9.752475247524753,5.75,5.5,11.077922077922079,9.0,0,11.590909090909092,9.0,0,12.5625,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,8,28,55,0,0,0.0,0.008849557522123894,0.23893805309734514,0.24778761061946902,0.48672566371681414,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.08602150537634409,0.3010752688172043,0.5913978494623656,0.0,0.0,4,4,2
252,110,142,112,110,2,16,0,0,0,14,14,0,14.830985915492958,2.7,4.316901408450704,0,0,0,0,0,0,5.0,5.0,0,5.0,5.0,0,5.666666666666667,4.333333333333333,0,0,0,0,0,0,0,5,5,0,5,5,0,15,9,0,8.0,0,4.2,3.2642857142857142,0,0,0,0,0,0,0,0,8.0,0,4.2,15.014285714285714,0,0,0,0,0,0,0,0,141,23,68,141,6,8,139,0,2,139,0,0,14.936170212765957,5.782608695652174,5.970588235294118,14.936170212765957,8.0,8.25,15.035971223021583,0,9.0,15.035971223021583,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,0,2,0,0,0,0,0.0,0.017857142857142856,0.9107142857142857,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,4,1
